Language_ID,Value
yuqu1240,aː
yuqu1240,ãː
yuqu1240,b
yuqu1240,d
yuqu1240,e
yuqu1240,ẽ
yuqu1240,eː
yuqu1240,ẽː
yuqu1240,ɡ
yuqu1240,ɡʷ
yuqu1240,i
yuqu1240,ĩ
yuqu1240,iː
yuqu1240,ĩː
yuqu1240,ʝ
yuqu1240,k
yuqu1240,kʲ
yuqu1240,kʷ
yuqu1240,m
yuqu1240,n
yuqu1240,ɲ
yuqu1240,o
yuqu1240,õ
yuqu1240,oː
yuqu1240,õː
yuqu1240,p
yuqu1240,ɾ
yuqu1240,s
yuqu1240,t
yuqu1240,t̠ʃ
yuqu1240,u
yuqu1240,ũ
yuqu1240,uː
yuqu1240,ũː
yuqu1240,x
yuqu1240,xʲ
yuqu1240,xʷ
yuqu1240,ʔ
aika1237,a
aika1237,ã
aika1237,b
aika1237,d
aika1237,ð̞
aika1237,e
aika1237,ẽ
aika1237,i
aika1237,ĩ
aika1237,j
aika1237,k
aika1237,m
aika1237,n
aika1237,ɲ
aika1237,o
aika1237,p
aika1237,ɾ
aika1237,t
aika1237,ts
aika1237,tx
aika1237,u
aika1237,ũ
aika1237,w
aika1237,y
aika1237,ʔ
mato1253,a
mato1253,ã
mato1253,b
mato1253,d
mato1253,d̠ʒ
mato1253,e
mato1253,ẽ
mato1253,ɛ
mato1253,f
mato1253,ɡ
mato1253,i
mato1253,ĩ
mato1253,ɨ
mato1253,ɨ̃
mato1253,j
mato1253,k
mato1253,m
mato1253,n
mato1253,ɲ
mato1253,ŋ
mato1253,o
mato1253,õ
mato1253,ɔ
mato1253,p
mato1253,ɾ
mato1253,s
mato1253,ʃ
mato1253,t
mato1253,t̠ʃ
mato1253,u
mato1253,ũ
mato1253,w
mato1253,x
yuwa1244,a
yuwa1244,ã
yuwa1244,b
yuwa1244,c
yuwa1244,d
yuwa1244,e
yuwa1244,ẽ
yuwa1244,ə̃ː
yuwa1244,ɘ
yuwa1244,h
yuwa1244,ʰc
yuwa1244,ʰk
yuwa1244,ʰkʷ
yuwa1244,ʰt
yuwa1244,ʱb
yuwa1244,ʱd
yuwa1244,ʱj
yuwa1244,ʱɟ
yuwa1244,ʱɾ
yuwa1244,ʱw
yuwa1244,i
yuwa1244,ĩ
yuwa1244,ɨ
yuwa1244,ɨ̃
yuwa1244,j
yuwa1244,ɟ
yuwa1244,k
yuwa1244,kʷ
yuwa1244,o
yuwa1244,õ
yuwa1244,ɾ
yuwa1244,t
yuwa1244,u
yuwa1244,ũ
yuwa1244,w
kano1245,a
kano1245,ã
kano1245,æ
kano1245,æ̃
kano1245,e
kano1245,ẽ
kano1245,i
kano1245,ĩ
kano1245,ɨ
kano1245,ɨ̃
kano1245,j
kano1245,k
kano1245,m
kano1245,n
kano1245,ɲ
kano1245,o
kano1245,õ
kano1245,p
kano1245,ɾ
kano1245,t
kano1245,ts
kano1245,u
kano1245,ũ
kano1245,w
kano1245,x
kano1245,β
kari1255,a
kari1255,b
kari1255,d
kari1255,dz
kari1255,e
kari1255,ɡ
kari1255,h
kari1255,i
kari1255,ɨ
kari1255,k
kari1255,l
kari1255,m
kari1255,n
kari1255,ɲ
kari1255,o
kari1255,œ
kari1255,p
kari1255,ɾ
kari1255,t
kari1255,ts
kari1255,u
kunz1244,a
kunz1244,aː
kunz1244,b
kunz1244,e
kunz1244,eː
kunz1244,ɣ
kunz1244,h
kunz1244,i
kunz1244,iː
kunz1244,j
kunz1244,k
kunz1244,kʼ
kunz1244,l
kunz1244,m
kunz1244,n
kunz1244,o
kunz1244,oː
kunz1244,p
kunz1244,pʼ
kunz1244,q
kunz1244,qʼ
kunz1244,ɾ
kunz1244,s
kunz1244,t
kunz1244,ts
kunz1244,t̠ʃ
kunz1244,t̠ʃʼ
kunz1244,tʼ
kunz1244,u
kunz1244,uː
kunz1244,x
kunz1244,ʔ
kunz1244,χ
kwaz1243,a
kwaz1243,ã
kwaz1243,ɓ
kwaz1243,c
kwaz1243,cç
kwaz1243,ɗ
kwaz1243,e
kwaz1243,ẽ
kwaz1243,ɛ
kwaz1243,ɛ̃
kwaz1243,h
kwaz1243,i
kwaz1243,ĩ
kwaz1243,ɨ
kwaz1243,ɨ̃
kwaz1243,j
kwaz1243,k
kwaz1243,l
kwaz1243,m
kwaz1243,n
kwaz1243,ɲ
kwaz1243,o
kwaz1243,õ
kwaz1243,p
kwaz1243,ɾ
kwaz1243,s
kwaz1243,ʃ
kwaz1243,t
kwaz1243,ts
kwaz1243,u
kwaz1243,ũ
kwaz1243,ʉ
kwaz1243,ʉ̃
kwaz1243,w
kwaz1243,ʔ
pume1238,a
pume1238,ã
pume1238,b
pume1238,d
pume1238,d̠ʒ
pume1238,e
pume1238,ɛ
pume1238,ɛ̃
pume1238,ɤ
pume1238,ɡ
pume1238,ɣ
pume1238,h
pume1238,i
pume1238,ĩ
pume1238,j
pume1238,k
pume1238,kʰ
pume1238,m
pume1238,n
pume1238,ɲ
pume1238,ŋ
pume1238,o
pume1238,ɔ
pume1238,ɔ̃
pume1238,p
pume1238,pʰ
pume1238,ɾ
pume1238,ɾ̃
pume1238,t
pume1238,tʰ
pume1238,t̠ʃ
pume1238,t̠ʃʰ
pume1238,u
pume1238,ũ
pume1238,ɯ
pume1238,ɯ̃
pume1238,ʔ
pume1238,β
chip1262,a
chip1262,aː
chip1262,e
chip1262,eː
chip1262,i
chip1262,iː
chip1262,j
chip1262,k
chip1262,kʰ
chip1262,kʷ
chip1262,kʼ
chip1262,l
chip1262,ɬ
chip1262,ʎ
chip1262,m
chip1262,n
chip1262,ɲ
chip1262,ŋ
chip1262,o
chip1262,oː
chip1262,p
chip1262,pʰ
chip1262,pʼ
chip1262,q
chip1262,qʰ
chip1262,qʷ
chip1262,qʼ
chip1262,ɾ
chip1262,s
chip1262,s̪
chip1262,ʂ
chip1262,ʃ
chip1262,t
chip1262,tʰ
chip1262,ts
chip1262,tsʰ
chip1262,tsʼ
chip1262,t̠ʃ
chip1262,t̠ʃʰ
chip1262,t̠ʃʼ
chip1262,tʼ
chip1262,ʈʂ
chip1262,ʈʂʰ
chip1262,ʈʂʼ
chip1262,u
chip1262,uː
chip1262,w
chip1262,x
chip1262,xʷ
chip1262,χ
chip1262,χʷ
uruu1244,a
uruu1244,aː
uruu1244,b
uruu1244,c
uruu1244,e
uruu1244,eː
uruu1244,i
uruu1244,iː
uruu1244,j
uruu1244,k
uruu1244,kʷ
uruu1244,kʼ
uruu1244,ʎ
uruu1244,m
uruu1244,n
uruu1244,ɲ
uruu1244,o
uruu1244,oː
uruu1244,p
uruu1244,pʼ
uruu1244,q
uruu1244,qʼ
uruu1244,ɾ
uruu1244,s
uruu1244,ʃ
uruu1244,t
uruu1244,t̠ʃ
uruu1244,t̠ʃʼ
uruu1244,tʼ
uruu1244,u
uruu1244,uː
uruu1244,w
uruu1244,x
mini1256,a
mini1256,b
mini1256,d
mini1256,d̠ʒ
mini1256,e
mini1256,ɡ
mini1256,i
mini1256,ɨ
mini1256,k
mini1256,m
mini1256,n
mini1256,ɲ
mini1256,ŋ
mini1256,o
mini1256,p
mini1256,ɸ
mini1256,ɾ
mini1256,s
mini1256,t
mini1256,t̠ʃ
mini1256,u
mini1256,x
mini1256,ʔ
mini1256,β
muru1274,a
muru1274,b
muru1274,c
muru1274,d
muru1274,e
muru1274,ɡ
muru1274,i
muru1274,ɨ
muru1274,ɟ
muru1274,k
muru1274,m
muru1274,n
muru1274,ɲ
muru1274,o
muru1274,ɸ
muru1274,ɾ
muru1274,t
muru1274,u
muru1274,β
muru1274,θ
nonu1241,a
nonu1241,b
nonu1241,d
nonu1241,dz
nonu1241,d̠ʒ
nonu1241,e
nonu1241,ɡ
nonu1241,h
nonu1241,i
nonu1241,ɨ
nonu1241,k
nonu1241,m
nonu1241,n
nonu1241,ɲ
nonu1241,o
nonu1241,p
nonu1241,ɸ
nonu1241,ɾ
nonu1241,ʃ
nonu1241,t
nonu1241,tʲ
nonu1241,ts
nonu1241,t̠ʃ
nonu1241,u
nonu1241,ʔ
nonu1241,β
ocai1244,a
ocai1244,ã
ocai1244,b
ocai1244,dʲ
ocai1244,dz
ocai1244,d̠ʒ
ocai1244,e
ocai1244,ɡ
ocai1244,h
ocai1244,i
ocai1244,ĩ
ocai1244,ɨ
ocai1244,ɨ̃
ocai1244,k
ocai1244,m
ocai1244,mː
ocai1244,n
ocai1244,nː
ocai1244,ɲ
ocai1244,ɲː
ocai1244,o
ocai1244,õ
ocai1244,p
ocai1244,ɸ
ocai1244,ɾ
ocai1244,s
ocai1244,ʃ
ocai1244,t
ocai1244,tʲ
ocai1244,ts
ocai1244,t̠ʃ
ocai1244,x
ocai1244,ʒ
ocai1244,ʔ
ocai1244,β
nina1238,a
nina1238,e
nina1238,ə
nina1238,h
nina1238,i
nina1238,k
nina1238,m
nina1238,n
nina1238,o
nina1238,p
nina1238,ɾ
nina1238,s
nina1238,ʃ
nina1238,t
nina1238,tʰ
nina1238,ts
nina1238,ɯ
nina1238,w
sanu1240,a
sanu1240,ã
sanu1240,e
sanu1240,ẽ
sanu1240,ə
sanu1240,h
sanu1240,i
sanu1240,ĩ
sanu1240,ɨ
sanu1240,ɨ̃
sanu1240,k
sanu1240,l
sanu1240,m
sanu1240,n
sanu1240,o
sanu1240,õ
sanu1240,p
sanu1240,s
sanu1240,t
sanu1240,tʰ
sanu1240,ts
sanu1240,u
sanu1240,ũ
sanu1240,w
yano1262,a
yano1262,e
yano1262,ə
yano1262,f
yano1262,h
yano1262,i
yano1262,ɨ
yano1262,j
yano1262,k
yano1262,m
yano1262,n
yano1262,o
yano1262,p
yano1262,ɾ
yano1262,s
yano1262,ʃ
yano1262,t
yano1262,tʰ
yano1262,u
yano1262,w
yano1261,a
yano1261,e
yano1261,ə
yano1261,h
yano1261,i
yano1261,ɨ
yano1261,j
yano1261,k
yano1261,m
yano1261,n
yano1261,o
yano1261,p
yano1261,ɾ
yano1261,s
yano1261,ʃ
yano1261,t
yano1261,tʰ
yano1261,u
yano1261,w
cham1315,a
cham1315,ã
cham1315,ɑ
cham1315,b
cham1315,d
cham1315,d̠ʒ
cham1315,e
cham1315,ẽ
cham1315,ə
cham1315,ɡ
cham1315,ɣ
cham1315,h
cham1315,i
cham1315,ĩ
cham1315,ɪ
cham1315,ɪ̃
cham1315,ɨ
cham1315,ɨ̃
cham1315,k
cham1315,l
cham1315,m
cham1315,n
cham1315,ɔ
cham1315,ɔ̃
cham1315,p
cham1315,r
cham1315,ɹ
cham1315,s
cham1315,ʃ
cham1315,t
cham1315,t̠ʃ
cham1315,u
cham1315,ũ
cham1315,w
cham1315,z
cham1315,ʒ
cham1315,ʔ
ayor1240,a
ayor1240,ã
ayor1240,b
ayor1240,d
ayor1240,e
ayor1240,ẽ
ayor1240,ɡ
ayor1240,h
ayor1240,i
ayor1240,ĩ
ayor1240,j
ayor1240,k
ayor1240,m
ayor1240,m̥
ayor1240,n
ayor1240,n̥
ayor1240,ɲ
ayor1240,ɲ̥
ayor1240,ŋ
ayor1240,o
ayor1240,õ
ayor1240,p
ayor1240,ɾ
ayor1240,s
ayor1240,t
ayor1240,t̠ʃ
ayor1240,u
ayor1240,ũ
ayor1240,w
ayor1240,ʔ
ando1255,a
ando1255,aː
ando1255,h
ando1255,i
ando1255,iː
ando1255,ɨ
ando1255,ɨː
ando1255,j
ando1255,k
ando1255,kʷ
ando1255,m
ando1255,n
ando1255,o
ando1255,oː
ando1255,p
ando1255,ɾ
ando1255,s
ando1255,ʃ
ando1255,t
ando1255,ts
ando1255,t̠ʃ
ando1255,u
ando1255,uː
ando1255,w
ando1255,ʔ
arab1268,a
arab1268,aː
arab1268,h
arab1268,hʲ
arab1268,hʷ
arab1268,i
arab1268,iː
arab1268,ɪ
arab1268,ɪː
arab1268,j
arab1268,k
arab1268,kʲ
arab1268,kʷ
arab1268,m
arab1268,mʲ
arab1268,n
arab1268,nʲ
arab1268,o
arab1268,oː
arab1268,p
arab1268,ɾ
arab1268,ɾʲ
arab1268,s
arab1268,ʃ
arab1268,t
arab1268,tʲ
arab1268,u
arab1268,uː
arab1268,w
iqui1243,a
iqui1243,aː
iqui1243,h
iqui1243,i
iqui1243,iː
iqui1243,ɨ
iqui1243,ɨː
iqui1243,j
iqui1243,k
iqui1243,kʷ
iqui1243,m
iqui1243,n
iqui1243,p
iqui1243,ɾ
iqui1243,s
iqui1243,t
iqui1243,u
iqui1243,uː
iqui1243,w
zapa1253,a
zapa1253,aː
zapa1253,h
zapa1253,i
zapa1253,iː
zapa1253,ɨ
zapa1253,ɨː
zapa1253,j
zapa1253,k
zapa1253,kʷ
zapa1253,m
zapa1253,n
zapa1253,p
zapa1253,ɾ
zapa1253,s
zapa1253,ʃ
zapa1253,t
zapa1253,ts
zapa1253,u
zapa1253,uː
zapa1253,w
zapa1253,ʔ
chir1286,a
chir1286,ã
chir1286,d̠ʒ
chir1286,ɛ
chir1286,ɛ̃
chir1286,ɡ
chir1286,ɡʷ
chir1286,i
chir1286,ĩ
chir1286,ɨ
chir1286,ɨ̃
chir1286,j
chir1286,k
chir1286,kʷ
chir1286,mb
chir1286,nd
chir1286,ŋɡ
chir1286,ɔ
chir1286,ɔ̃
chir1286,p
chir1286,ɾ
chir1286,t
chir1286,ts
chir1286,t̠ʃ
chir1286,u
chir1286,ũ
chir1286,ɰ
chir1286,w
chir1286,ʔ
pisa1245,a
pisa1245,b
pisa1245,d
pisa1245,e
pisa1245,ɡ
pisa1245,h
pisa1245,i
pisa1245,ɨ
pisa1245,ʝ
pisa1245,k
pisa1245,o
pisa1245,p
pisa1245,t
pisa1245,t̠ʃ
pisa1245,u
pisa1245,ɰ
pisa1245,β
qawa1238,a
qawa1238,æ
qawa1238,e
qawa1238,f
qawa1238,h
qawa1238,i
qawa1238,j
qawa1238,k
qawa1238,kʼ
qawa1238,l
qawa1238,ɬ
qawa1238,n
qawa1238,o
qawa1238,p
qawa1238,pʼ
qawa1238,q
qawa1238,ɾ
qawa1238,s
qawa1238,t
qawa1238,t̠ʃ
qawa1238,t̠ʃʼ
qawa1238,tʼ
qawa1238,u
qawa1238,w
cent2142,a
cent2142,ç
cent2142,h
cent2142,i
cent2142,j
cent2142,k
cent2142,kʰ
cent2142,kʼ
cent2142,l
cent2142,ʎ
cent2142,m
cent2142,n
cent2142,ɲ
cent2142,ŋ
cent2142,p
cent2142,pʰ
cent2142,pʼ
cent2142,q
cent2142,qʰ
cent2142,qʼ
cent2142,ɾ
cent2142,s
cent2142,t
cent2142,tʰ
cent2142,t̠ʃ
cent2142,t̠ʃʰ
cent2142,t̠ʃʼ
cent2142,tʼ
cent2142,u
cent2142,v
cent2142,w
yano1262,a
yano1262,ã
yano1262,aː
yano1262,e
yano1262,ẽ
yano1262,eː
yano1262,ə
yano1262,ə̃
yano1262,əː
yano1262,h
yano1262,i
yano1262,iː
yano1262,ĩː
yano1262,ɨ
yano1262,ɨ̃
yano1262,ɨː
yano1262,j
yano1262,k
yano1262,m
yano1262,n
yano1262,o
yano1262,õ
yano1262,oː
yano1262,p
yano1262,ɾ
yano1262,s
yano1262,ʃ
yano1262,t
yano1262,tʰ
yano1262,u
yano1262,ũ
yano1262,uː
yano1262,w
yano1262,a
yano1262,ã
yano1262,aː
yano1262,e
yano1262,ẽ
yano1262,eː
yano1262,ə
yano1262,ə̃
yano1262,əː
yano1262,h
yano1262,hʷ
yano1262,i
yano1262,iː
yano1262,ĩː
yano1262,ɨ
yano1262,ɨ̃
yano1262,ɨː
yano1262,j
yano1262,k
yano1262,m
yano1262,n
yano1262,o
yano1262,õ
yano1262,oː
yano1262,p
yano1262,ɾ
yano1262,s
yano1262,ʃ
yano1262,t
yano1262,tʰ
yano1262,u
yano1262,ũ
yano1262,uː
yano1262,w
sanu1240,a
sanu1240,ã
sanu1240,aː
sanu1240,e
sanu1240,ẽ
sanu1240,eː
sanu1240,ə
sanu1240,ə̃
sanu1240,əː
sanu1240,h
sanu1240,i
sanu1240,iː
sanu1240,ĩː
sanu1240,ɨ
sanu1240,ɨ̃
sanu1240,ɨː
sanu1240,k
sanu1240,l
sanu1240,m
sanu1240,n
sanu1240,o
sanu1240,õ
sanu1240,oː
sanu1240,p
sanu1240,s
sanu1240,t
sanu1240,tʰ
sanu1240,u
sanu1240,ũ
sanu1240,uː
sanu1240,w
yano1261,a
yano1261,ã
yano1261,aː
yano1261,e
yano1261,ẽ
yano1261,eː
yano1261,ə
yano1261,ə̃
yano1261,əː
yano1261,h
yano1261,i
yano1261,iː
yano1261,ĩː
yano1261,ɨ
yano1261,ɨ̃
yano1261,ɨː
yano1261,j
yano1261,k
yano1261,m
yano1261,n
yano1261,o
yano1261,õ
yano1261,oː
yano1261,p
yano1261,ɾ
yano1261,s
yano1261,ʃ
yano1261,t
yano1261,u
yano1261,ũ
yano1261,uː
yano1261,w
yano1262,a
yano1262,ã
yano1262,aː
yano1262,e
yano1262,ẽ
yano1262,eː
yano1262,ə
yano1262,ə̃
yano1262,əː
yano1262,h
yano1262,i
yano1262,iː
yano1262,ĩː
yano1262,k
yano1262,m
yano1262,n
yano1262,ɲ
yano1262,o
yano1262,õ
yano1262,oː
yano1262,p
yano1262,ɾ
yano1262,t
yano1262,t̠ʃ
yano1262,u
yano1262,ũ
yano1262,uː
yano1262,w
yano1262,x
yano1261,a
yano1261,ã
yano1261,aː
yano1261,e
yano1261,ẽ
yano1261,eː
yano1261,ə
yano1261,ə̃
yano1261,əː
yano1261,h
yano1261,i
yano1261,iː
yano1261,ĩː
yano1261,ɨ
yano1261,ɨ̃
yano1261,ɨː
yano1261,j
yano1261,k
yano1261,m
yano1261,n
yano1261,o
yano1261,õ
yano1261,oː
yano1261,p
yano1261,ɾ
yano1261,s
yano1261,ʃ
yano1261,t
yano1261,tʰ
yano1261,u
yano1261,ũ
yano1261,uː
yano1261,w
paca1246,a
paca1246,h
paca1246,i
paca1246,ɨ
paca1246,j
paca1246,k
paca1246,m
paca1246,n
paca1246,o
paca1246,p
paca1246,ɾ
paca1246,s
paca1246,ʂ
paca1246,ʃ
paca1246,t
paca1246,ts
paca1246,t̠ʃ
paca1246,w
paca1246,ʔ
paca1246,β
yukp1241,a
yukp1241,d
yukp1241,ɛ
yukp1241,ɣ
yukp1241,h
yukp1241,i
yukp1241,ɨ
yukp1241,j
yukp1241,k
yukp1241,m
yukp1241,n
yukp1241,ɲ
yukp1241,ɔ
yukp1241,p
yukp1241,ɾ
yukp1241,ʃ
yukp1241,t
yukp1241,t̠ʃ
yukp1241,u
yukp1241,w
yukp1241,β
yukp1241,a
yukp1241,e
yukp1241,i
yukp1241,ɨ
yukp1241,j
yukp1241,k
yukp1241,m
yukp1241,n
yukp1241,o
yukp1241,p
yukp1241,ɾ
yukp1241,s
yukp1241,ʃ
yukp1241,t
yukp1241,t̠ʃ
yukp1241,u
yukp1241,ʋ
yukp1241,ʔ
trin1274,a
trin1274,aː
trin1274,æ
trin1274,æː
trin1274,c
trin1274,ç
trin1274,e
trin1274,eː
trin1274,i
trin1274,iː
trin1274,j
trin1274,k
trin1274,m
trin1274,n
trin1274,ɲ
trin1274,o
trin1274,oː
trin1274,p
trin1274,ɾ
trin1274,s
trin1274,t
trin1274,tʲ
trin1274,ts
trin1274,t̠ʃ
trin1274,u
trin1274,uː
trin1274,w
trin1274,x
trin1274,ʔ
trin1274,β
amha1245,a
amha1245,b
amha1245,bː
amha1245,bʷ
amha1245,bʷː
amha1245,d
amha1245,dː
amha1245,d̠ʒ
amha1245,d̠ʒː
amha1245,e
amha1245,ə
amha1245,f
amha1245,fː
amha1245,fʷ
amha1245,fʷː
amha1245,ɡ
amha1245,ɡː
amha1245,ɡʷ
amha1245,ɡʷː
amha1245,h
amha1245,hː
amha1245,i
amha1245,ɨ
amha1245,j
amha1245,jː
amha1245,k
amha1245,kː
amha1245,kʷ
amha1245,kʷː
amha1245,kʷʼ
amha1245,kʷʼː
amha1245,l
amha1245,lː
amha1245,m
amha1245,mː
amha1245,mʷ
amha1245,mʷː
amha1245,n
amha1245,nː
amha1245,ɲ
amha1245,ŋ
amha1245,ŋː
amha1245,o
amha1245,p
amha1245,pʷʼ
amha1245,pʼ
amha1245,pʼː
amha1245,r
amha1245,rː
amha1245,s
amha1245,sː
amha1245,ʃ
amha1245,ʃː
amha1245,t
amha1245,tː
amha1245,t̠ʃ
amha1245,t̠ʃː
amha1245,t̠ʃʼ
amha1245,t̠ʃʼː
amha1245,tʼ
amha1245,tʼː
amha1245,u
amha1245,w
amha1245,wː
amha1245,z
amha1245,zː
amha1245,ʒ
amha1245,ʒː
stan1318,a
stan1318,aː
stan1318,ai
stan1318,au
stan1318,b
stan1318,d̪
stan1318,ð̪
stan1318,d̪ʒ
stan1318,d̙ˤ
stan1318,ð̪̙ˤ
stan1318,f
stan1318,ɣ
stan1318,h
stan1318,ħ
stan1318,i
stan1318,ii̯
stan1318,j
stan1318,kʰ
stan1318,l
stan1318,lˤ
stan1318,m
stan1318,n̪
stan1318,q
stan1318,r
stan1318,s
stan1318,s̙ˤ
stan1318,ʃ
stan1318,t̪ʰ
stan1318,t̪̙ˤ
stan1318,u
stan1318,uu̯
stan1318,w
stan1318,xʀ̥
stan1318,z
stan1318,ʔ
stan1318,ʕ̙
stan1318,θ̪
east2379,a
east2379,bm
east2379,dn
east2379,d̪n̪
east2379,ɖɳ
east2379,ə
east2379,i
east2379,j
east2379,k
east2379,kŋ
east2379,l
east2379,l̪
east2379,lʲ
east2379,ɭ
east2379,m
east2379,n
east2379,n̪
east2379,ɳ
east2379,ȵ
east2379,ŋ
east2379,p
east2379,ɻ
east2379,ɾ
east2379,t
east2379,t̪
east2379,tʲ
east2379,ʈ
east2379,ȶȵ
east2379,u
east2379,ɰ
east2379,w
assa1263,ɑ
assa1263,ɑ̃
assa1263,b
assa1263,b̤
assa1263,d
assa1263,d̤
assa1263,ə
assa1263,ɛ
assa1263,ɡ
assa1263,ɡ̤
assa1263,h
assa1263,i
assa1263,j
assa1263,k
assa1263,kʰ
assa1263,l
assa1263,m
assa1263,n
assa1263,ŋ
assa1263,o
assa1263,ɔ
assa1263,p
assa1263,pʰ
assa1263,ɹ
assa1263,s
assa1263,t
assa1263,tʰ
assa1263,u
assa1263,ʊ
assa1263,ʊ̃
assa1263,w
assa1263,x
assa1263,z
bard1255,a
bard1255,aː
bard1255,c̻
bard1255,i
bard1255,iː
bard1255,j
bard1255,j̻
bard1255,k
bard1255,l
bard1255,ɭ̺
bard1255,ʎ̻
bard1255,m
bard1255,n
bard1255,ɲ̻
bard1255,ɳ̺
bard1255,ŋ
bard1255,o
bard1255,p
bard1255,r
bard1255,ɻ̺
bard1255,t
bard1255,ʈ̺
bard1255,u
bard1255,uː
bard1255,w
basq1248,˧˥
basq1248,˧˩
basq1248,a
basq1248,ai̯
basq1248,au̯
basq1248,b
basq1248,c
basq1248,d̪
basq1248,e
basq1248,ei̯
basq1248,eu̯
basq1248,f
basq1248,ɡ
basq1248,i
basq1248,j
basq1248,k
basq1248,l
basq1248,ʎ
basq1248,m
basq1248,n
basq1248,ɲ
basq1248,o
basq1248,oi̯
basq1248,p
basq1248,r
basq1248,ɾ
basq1248,s̺
basq1248,s̪̻
basq1248,ʃ
basq1248,t̪
basq1248,t̺s̺
basq1248,t̪̻s̪̻
basq1248,t̠ʃ
basq1248,u
basq1248,x
beng1280,a
beng1280,ae
beng1280,ai
beng1280,ao
beng1280,au
beng1280,b
beng1280,bː
beng1280,bʱ
beng1280,bʱː
beng1280,d
beng1280,d̪
beng1280,dː
beng1280,d̪ː
beng1280,dʱ
beng1280,d̪ʱ
beng1280,d̪ʱː
beng1280,dʑ
beng1280,dʑː
beng1280,dʑʱ
beng1280,dʑʱː
beng1280,e
beng1280,ei
beng1280,eu
beng1280,ɛ
beng1280,ɛe
beng1280,ɛo
beng1280,f
beng1280,ɡ
beng1280,ɡː
beng1280,ɡʱ
beng1280,h
beng1280,i
beng1280,iu
beng1280,k
beng1280,kː
beng1280,kʰ
beng1280,kʰː
beng1280,l
beng1280,lː
beng1280,m
beng1280,mː
beng1280,n
beng1280,nː
beng1280,ŋ
beng1280,o
beng1280,oe
beng1280,oi
beng1280,oo
beng1280,ou
beng1280,ɔ
beng1280,ɔe
beng1280,ɔo
beng1280,p
beng1280,pː
beng1280,ɹ
beng1280,s
beng1280,ʃ
beng1280,ʃː
beng1280,t
beng1280,t̪
beng1280,tː
beng1280,t̪ː
beng1280,tɕ
beng1280,tɕː
beng1280,tɕʰ
beng1280,tɕʰː
beng1280,tʰ
beng1280,t̪ʰ
beng1280,tʰː
beng1280,t̪ʰː
beng1280,u
beng1280,ui
bulg1262,a
bulg1262,ɐ
bulg1262,b
bulg1262,d̟
bulg1262,d̟z̟
bulg1262,d̟ʒ̟
bulg1262,ɛ
bulg1262,f
bulg1262,ɡ
bulg1262,ɣ
bulg1262,i
bulg1262,j
bulg1262,k
bulg1262,l̟
bulg1262,m
bulg1262,n
bulg1262,o
bulg1262,ɔ
bulg1262,p
bulg1262,r̟
bulg1262,s̟
bulg1262,ʃ
bulg1262,t̟
bulg1262,t̟s̟
bulg1262,t̟ʃ̟
bulg1262,u
bulg1262,v
bulg1262,x
bulg1262,z̟
bulg1262,ʒ
nucl1310,˦
nucl1310,˦̰
nucl1310,˦ˀ
nucl1310,˨
nucl1310,a
nucl1310,ã
nucl1310,aɪ
nucl1310,aɪ̃
nucl1310,aʊ
nucl1310,aʊ̃
nucl1310,b
nucl1310,d
nucl1310,d̪ð̪
nucl1310,d̠ʒ
nucl1310,e
nucl1310,eɪ
nucl1310,eɪ̃
nucl1310,ə
nucl1310,ɛ
nucl1310,ɡ
nucl1310,h
nucl1310,i
nucl1310,ĩ
nucl1310,j
nucl1310,k
nucl1310,kʰ
nucl1310,l
nucl1310,ɬl
nucl1310,m
nucl1310,m̥m
nucl1310,n
nucl1310,n̥n
nucl1310,ɲ
nucl1310,ɲ̥ɲ̥
nucl1310,ŋ
nucl1310,ŋ̊ŋ
nucl1310,o
nucl1310,oʊ
nucl1310,oʊ̃
nucl1310,ɔ
nucl1310,p
nucl1310,pʰ
nucl1310,s
nucl1310,sʰ
nucl1310,ʃ
nucl1310,t
nucl1310,tʰ
nucl1310,t̠ʃ
nucl1310,t̠ʃʰ
nucl1310,t̪θ̪
nucl1310,u
nucl1310,ũ
nucl1310,w
nucl1310,ʍw
nucl1310,z
nucl1310,ʔ
hakk1236,˥˩
hakk1236,˦
hakk1236,˧
hakk1236,˧˩
hakk1236,˨
hakk1236,ä
hakk1236,äi
hakk1236,äu̽
hakk1236,c
hakk1236,ç
hakk1236,cʰ
hakk1236,e̞
hakk1236,e̞u
hakk1236,ə
hakk1236,f
hakk1236,h
hakk1236,i
hakk1236,i̞ä
hakk1236,iäu̽
hakk1236,i̞e̞
hakk1236,iɔ̽
hakk1236,iu
hakk1236,j
hakk1236,k
hakk1236,kʰ
hakk1236,kʷ
hakk1236,kʷʰ
hakk1236,l
hakk1236,m
hakk1236,m̩
hakk1236,n
hakk1236,n̩
hakk1236,ɲ
hakk1236,ŋ
hakk1236,ɔ̽
hakk1236,ɔ̽i
hakk1236,p
hakk1236,pʰ
hakk1236,ɹ̩
hakk1236,s
hakk1236,t
hakk1236,tʰ
hakk1236,ts
hakk1236,tsʰ
hakk1236,u
hakk1236,u̽i
hakk1236,ʋ
yuec1235,˦
yuec1235,˧
yuec1235,˧˥
yuec1235,˧˩
yuec1235,˨
yuec1235,˩˧
yuec1235,a̞
yuec1235,aːĭ
yuec1235,aːŭ
yuec1235,ɐ
yuec1235,ɐi
yuec1235,ɐu
yuec1235,ei
yuec1235,ɛ
yuec1235,f
yuec1235,h
yuec1235,i
yuec1235,iːŭ
yuec1235,ɪ̞
